surah_index,surah_name_en,surah_name_ar,verse_index,text_rasm,text_normalized,abjad_value,juz_index,revelation_place,revelation_type,page_number
48,al-Fath,الفتح,20,وَعَدَكُمُ ٱللَّهُ مَغَانِمَ كَثِيرَةًۭ تَأْخُذُونَهَا فَعَجَّلَ لَكُمْ هَٰذِهِۦ وَكَفَّ أَيْدِىَ ٱلنَّاسِ عَنكُمْ وَلِتَكُونَ ءَايَةًۭ لِّلْمُؤْمِنِينَ وَيَهْدِيَكُمْ صِرَٰطًۭا مُّسْتَقِيمًۭا,وعدكم الله مغانم كثيرهۭ تاخذونها فعجل لكم هذهۦ وكف ايدي الناس عنكم ولتكون ءايهۭ للمؤمنين ويهديكم صرطۭا مستقيمۭا,7096,26.0,Medina,Madaniyah,472
48,al-Fath,الفتح,21,وَأُخْرَىٰ لَمْ تَقْدِرُوا۟ عَلَيْهَا قَدْ أَحَاطَ ٱللَّهُ بِهَا ۚ وَكَانَ ٱللَّهُ عَلَىٰ كُلِّ شَىْءٍۢ قَدِيرًۭا,واخري لم تقدروا۟ عليها قد احاط الله بها ۚ وكان الله علي كل شيءۢ قديرۭا,2840,26.0,Medina,Madaniyah,472
48,al-Fath,الفتح,22,وَلَوْ قَٰتَلَكُمُ ٱلَّذِينَ كَفَرُوا۟ لَوَلَّوُا۟ ٱلْأَدْبَٰرَ ثُمَّ لَا يَجِدُونَ وَلِيًّۭا وَلَا نَصِيرًۭا,ولو قتلكم الذين كفروا۟ لولوا۟ الادبر ثم لا يجدون وليۭا ولا نصيرۭا,3120,26.0,Medina,Madaniyah,472
48,al-Fath,الفتح,23,سُنَّةَ ٱللَّهِ ٱلَّتِى قَدْ خَلَتْ مِن قَبْلُ ۖ وَلَن تَجِدَ لِسُنَّةِ ٱللَّهِ تَبْدِيلًۭا,سنه الله التي قد خلت من قبل ۖ ولن تجد لسنه الله تبديلۭا,3129,26.0,Medina,Madaniyah,472
48,al-Fath,الفتح,24,وَهُوَ ٱلَّذِى كَفَّ أَيْدِيَهُمْ عَنكُمْ وَأَيْدِيَكُمْ عَنْهُم بِبَطْنِ مَكَّةَ مِنۢ بَعْدِ أَنْ أَظْفَرَكُمْ عَلَيْهِمْ ۚ وَكَانَ ٱللَّهُ بِمَا تَعْمَلُونَ بَصِيرًا,وهو الذي كف ايديهم عنكم وايديكم عنهم ببطن مكه منۢ بعد ان اظفركم عليهم ۚ وكان الله بما تعملون بصيرا,4190,26.0,Medina,Madaniyah,472
48,al-Fath,الفتح,25,هُمُ ٱلَّذِينَ كَفَرُوا۟ وَصَدُّوكُمْ عَنِ ٱلْمَسْجِدِ ٱلْحَرَامِ وَٱلْهَدْىَ مَعْكُوفًا أَن يَبْلُغَ مَحِلَّهُۥ ۚ وَلَوْلَا رِجَالٌۭ مُّؤْمِنُونَ وَنِسَآءٌۭ مُّؤْمِنَٰتٌۭ لَّمْ تَعْلَمُوهُمْ أَن تَطَـُٔوهُمْ فَتُصِيبَكُم مِّنْهُم مَّعَرَّةٌۢ بِغَيْرِ عِلْمٍۢ ۖ لِّيُدْخِلَ ٱللَّهُ فِى رَحْمَتِهِۦ مَن يَشَآءُ ۚ لَوْ تَزَيَّلُوا۟ لَعَذَّبْنَا ٱلَّذِينَ كَفَرُوا۟ مِنْهُمْ عَذَابًا أَلِيمًا,هم الذين كفروا۟ وصدوكم عن المسجد الحرام والهدي معكوفا ان يبلغ محلهۥ ۚ ولولا رجالۭ مؤمنون ونساءۭ مؤمنتۭ لم تعلموهم ان تطوهم فتصيبكم منهم معرهۢ بغير علمۢ ۖ ليدخل الله في رحمتهۦ من يشاء ۚ لو تزيلوا۟ لعذبنا الذين كفروا۟ منهم عذابا اليما,13370,26.0,Medina,Madaniyah,472
48,al-Fath,الفتح,26,إِذْ جَعَلَ ٱلَّذِينَ كَفَرُوا۟ فِى قُلُوبِهِمُ ٱلْحَمِيَّةَ حَمِيَّةَ ٱلْجَٰهِلِيَّةِ فَأَنزَلَ ٱللَّهُ سَكِينَتَهُۥ عَلَىٰ رَسُولِهِۦ وَعَلَى ٱلْمُؤْمِنِينَ وَأَلْزَمَهُمْ كَلِمَةَ ٱلتَّقْوَىٰ وَكَانُوٓا۟ أَحَقَّ بِهَا وَأَهْلَهَا ۚ وَكَانَ ٱللَّهُ بِكُلِّ شَىْءٍ عَلِيمًۭا,اذ جعل الذين كفروا۟ في قلوبهم الحميه حميه الجهليه فانزل الله سكينتهۥ علي رسولهۦ وعلي المؤمنين والزمهم كلمه التقوي وكانوا۟ احق بها واهلها ۚ وكان الله بكل شيء عليمۭا,5620,26.0,Medina,Madaniyah,472
48,al-Fath,الفتح,27,لَّقَدْ صَدَقَ ٱللَّهُ رَسُولَهُ ٱلرُّءْيَا بِٱلْحَقِّ ۖ لَتَدْخُلُنَّ ٱلْمَسْجِدَ ٱلْحَرَامَ إِن شَآءَ ٱللَّهُ ءَامِنِينَ مُحَلِّقِينَ رُءُوسَكُمْ وَمُقَصِّرِينَ لَا تَخَافُونَ ۖ فَعَلِمَ مَا لَمْ تَعْلَمُوا۟ فَجَعَلَ مِن دُونِ ذَٰلِكَ فَتْحًۭا قَرِيبًا,لقد صدق الله رسوله الرءيا بالحق ۖ لتدخلن المسجد الحرام ان شاء الله ءامنين محلقين رءوسكم ومقصرين لا تخافون ۖ فعلم ما لم تعلموا۟ فجعل من دون ذلك فتحۭا قريبا,8174,26.0,Medina,Madaniyah,472
48,al-Fath,الفتح,28,هُوَ ٱلَّذِىٓ أَرْسَلَ رَسُولَهُۥ بِٱلْهُدَىٰ وَدِينِ ٱلْحَقِّ لِيُظْهِرَهُۥ عَلَى ٱلدِّينِ كُلِّهِۦ ۚ وَكَفَىٰ بِٱللَّهِ شَهِيدًۭا,هو الذي ارسل رسولهۥ بالهدي ودين الحق ليظهرهۥ علي الدين كلهۦ ۚ وكفي بالله شهيدۭا,3519,26.0,Medina,Madaniyah,472
48,al-Fath,الفتح,29,مُّحَمَّدٌۭ رَّسُولُ ٱللَّهِ ۚ وَٱلَّذِينَ مَعَهُۥٓ أَشِدَّآءُ عَلَى ٱلْكُفَّارِ رُحَمَآءُ بَيْنَهُمْ ۖ تَرَىٰهُمْ رُكَّعًۭا سُجَّدًۭا يَبْتَغُونَ فَضْلًۭا مِّنَ ٱللَّهِ وَرِضْوَٰنًۭا ۖ سِيمَاهُمْ فِى وُجُوهِهِم مِّنْ أَثَرِ ٱلسُّجُودِ ۚ ذَٰلِكَ مَثَلُهُمْ فِى ٱلتَّوْرَىٰةِ ۚ وَمَثَلُهُمْ فِى ٱلْإِنجِيلِ كَزَرْعٍ أَخْرَجَ شَطْـَٔهُۥ فَـَٔازَرَهُۥ فَٱسْتَغْلَظَ فَٱسْتَوَىٰ عَلَىٰ سُوقِهِۦ يُعْجِبُ ٱلزُّرَّاعَ لِيَغِيظَ بِهِمُ ٱلْكُفَّارَ ۗ وَعَدَ ٱللَّهُ ٱلَّذِينَ ءَامَنُوا۟ وَعَمِلُوا۟ ٱلصَّٰلِحَٰتِ مِنْهُم مَّغْفِرَةًۭ وَأَجْرًا عَظِيمًۢا,محمدۭ رسول الله ۚ والذين معهۥ اشداء علي الكفار رحماء بينهم ۖ تريهم ركعۭا سجدۭا يبتغون فضلۭا من الله ورضونۭا ۖ سيماهم في وجوههم من اثر السجود ۚ ذلك مثلهم في التوريه ۚ ومثلهم في الانجيل كزرع اخرج شطهۥ فازرهۥ فاستغلظ فاستوي علي سوقهۦ يعجب الزراع ليغيظ بهم الكفار ۗ وعد الله الذين ءامنوا۟ وعملوا۟ الصلحت منهم مغفرهۭ واجرا عظيمۢا,23413,26.0,Medina,Madaniyah,472
49,al-Hujurat,الحجرات,0,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ,بسم الله الرحمن الرحيم,786,,Medina,Madaniyah,477
49,al-Hujurat,الحجرات,1,يَٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ لَا تُقَدِّمُوا۟ بَيْنَ يَدَىِ ٱللَّهِ وَرَسُولِهِۦ ۖ وَٱتَّقُوا۟ ٱللَّهَ ۚ إِنَّ ٱللَّهَ سَمِيعٌ عَلِيمٌۭ,يايها الذين ءامنوا۟ لا تقدموا۟ بين يدي الله ورسولهۦ ۖ واتقوا۟ الله ۚ ان الله سميع عليمۭ,2985,26.0,Medina,Madaniyah,477
49,al-Hujurat,الحجرات,2,يَٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ لَا تَرْفَعُوٓا۟ أَصْوَٰتَكُمْ فَوْقَ صَوْتِ ٱلنَّبِىِّ وَلَا تَجْهَرُوا۟ لَهُۥ بِٱلْقَوْلِ كَجَهْرِ بَعْضِكُمْ لِبَعْضٍ أَن تَحْبَطَ أَعْمَٰلُكُمْ وَأَنتُمْ لَا تَشْعُرُونَ,يايها الذين ءامنوا۟ لا ترفعوا۟ اصوتكم فوق صوت النبي ولا تجهروا۟ لهۥ بالقول كجهر بعضكم لبعض ان تحبط اعملكم وانتم لا تشعرون,8180,26.0,Medina,Madaniyah,477
49,al-Hujurat,الحجرات,3,إِنَّ ٱلَّذِينَ يَغُضُّونَ أَصْوَٰتَهُمْ عِندَ رَسُولِ ٱللَّهِ أُو۟لَٰٓئِكَ ٱلَّذِينَ ٱمْتَحَنَ ٱللَّهُ قُلُوبَهُمْ لِلتَّقْوَىٰ ۚ لَهُم مَّغْفِرَةٌۭ وَأَجْرٌ عَظِيمٌ,ان الذين يغضون اصوتهم عند رسول الله او۟لئك الذين امتحن الله قلوبهم للتقوي ۚ لهم مغفرهۭ واجر عظيم,8538,26.0,Medina,Madaniyah,477
49,al-Hujurat,الحجرات,4,إِنَّ ٱلَّذِينَ يُنَادُونَكَ مِن وَرَآءِ ٱلْحُجُرَٰتِ أَكْثَرُهُمْ لَا يَعْقِلُونَ,ان الذين ينادونك من وراء الحجرت اكثرهم لا يعقلون,2986,26.0,Medina,Madaniyah,477
49,al-Hujurat,الحجرات,5,وَلَوْ أَنَّهُمْ صَبَرُوا۟ حَتَّىٰ تَخْرُجَ إِلَيْهِمْ لَكَانَ خَيْرًۭا لَّهُمْ ۚ وَٱللَّهُ غَفُورٌۭ رَّحِيمٌۭ,ولو انهم صبروا۟ حتي تخرج اليهم لكان خيرۭا لهم ۚ والله غفورۭ رحيمۭ,4747,26.0,Medina,Madaniyah,477
49,al-Hujurat,الحجرات,6,يَٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوٓا۟ إِن جَآءَكُمْ فَاسِقٌۢ بِنَبَإٍۢ فَتَبَيَّنُوٓا۟ أَن تُصِيبُوا۟ قَوْمًۢا بِجَهَٰلَةٍۢ فَتُصْبِحُوا۟ عَلَىٰ مَا فَعَلْتُمْ نَٰدِمِينَ,يايها الذين ءامنوا۟ ان جاءكم فاسقۢ بنباۢ فتبينوا۟ ان تصيبوا۟ قومۢا بجهلهۢ فتصبحوا۟ علي ما فعلتم ندمين,4142,26.0,Medina,Madaniyah,477
49,al-Hujurat,الحجرات,7,وَٱعْلَمُوٓا۟ أَنَّ فِيكُمْ رَسُولَ ٱللَّهِ ۚ لَوْ يُطِيعُكُمْ فِى كَثِيرٍۢ مِّنَ ٱلْأَمْرِ لَعَنِتُّمْ وَلَٰكِنَّ ٱللَّهَ حَبَّبَ إِلَيْكُمُ ٱلْإِيمَٰنَ وَزَيَّنَهُۥ فِى قُلُوبِكُمْ وَكَرَّهَ إِلَيْكُمُ ٱلْكُفْرَ وَٱلْفُسُوقَ وَٱلْعِصْيَانَ ۚ أُو۟لَٰٓئِكَ هُمُ ٱلرَّٰشِدُونَ,واعلموا۟ ان فيكم رسول الله ۚ لو يطيعكم في كثيرۢ من الامر لعنتم ولكن الله حبب اليكم الايمن وزينهۥ في قلوبكم وكره اليكم الكفر والفسوق والعصيان ۚ او۟لئك هم الرشدون,5364,26.0,Medina,Madaniyah,477
49,al-Hujurat,الحجرات,8,فَضْلًۭا مِّنَ ٱللَّهِ وَنِعْمَةًۭ ۚ وَٱللَّهُ عَلِيمٌ حَكِيمٌۭ,فضلۭا من الله ونعمهۭ ۚ والله عليم حكيمۭ,1538,26.0,Medina,Madaniyah,477
49,al-Hujurat,الحجرات,9,وَإِن طَآئِفَتَانِ مِنَ ٱلْمُؤْمِنِينَ ٱقْتَتَلُوا۟ فَأَصْلِحُوا۟ بَيْنَهُمَا ۖ فَإِنۢ بَغَتْ إِحْدَىٰهُمَا عَلَى ٱلْأُخْرَىٰ فَقَٰتِلُوا۟ ٱلَّتِى تَبْغِى حَتَّىٰ تَفِىٓءَ إِلَىٰٓ أَمْرِ ٱللَّهِ ۚ فَإِن فَآءَتْ فَأَصْلِحُوا۟ بَيْنَهُمَا بِٱلْعَدْلِ وَأَقْسِطُوٓا۟ ۖ إِنَّ ٱللَّهَ يُحِبُّ ٱلْمُقْسِطِينَ,وان طائفتان من المؤمنين اقتتلوا۟ فاصلحوا۟ بينهما ۖ فانۢ بغت احديهما علي الاخري فقتلوا۟ التي تبغي حتي تفيء الي امر الله ۚ فان فاءت فاصلحوا۟ بينهما بالعدل واقسطوا۟ ۖ ان الله يحب المقسطين,10146,26.0,Medina,Madaniyah,477
49,al-Hujurat,الحجرات,10,إِنَّمَا ٱلْمُؤْمِنُونَ إِخْوَةٌۭ فَأَصْلِحُوا۟ بَيْنَ أَخَوَيْكُمْ ۚ وَٱتَّقُوا۟ ٱللَّهَ لَعَلَّكُمْ تُرْحَمُونَ,انما المؤمنون اخوهۭ فاصلحوا۟ بين اخويكم ۚ واتقوا۟ الله لعلكم ترحمون,3350,26.0,Medina,Madaniyah,477
49,al-Hujurat,الحجرات,11,يَٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ لَا يَسْخَرْ قَوْمٌۭ مِّن قَوْمٍ عَسَىٰٓ أَن يَكُونُوا۟ خَيْرًۭا مِّنْهُمْ وَلَا نِسَآءٌۭ مِّن نِّسَآءٍ عَسَىٰٓ أَن يَكُنَّ خَيْرًۭا مِّنْهُنَّ ۖ وَلَا تَلْمِزُوٓا۟ أَنفُسَكُمْ وَلَا تَنَابَزُوا۟ بِٱلْأَلْقَٰبِ ۖ بِئْسَ ٱلِٱسْمُ ٱلْفُسُوقُ بَعْدَ ٱلْإِيمَٰنِ ۚ وَمَن لَّمْ يَتُبْ فَأُو۟لَٰٓئِكَ هُمُ ٱلظَّٰلِمُونَ,يايها الذين ءامنوا۟ لا يسخر قومۭ من قوم عسي ان يكونوا۟ خيرۭا منهم ولا نساءۭ من نساء عسي ان يكن خيرۭا منهن ۖ ولا تلمزوا۟ انفسكم ولا تنابزوا۟ بالالقب ۖ بئس الاسم الفسوق بعد الايمن ۚ ومن لم يتب فاو۟لئك هم الظلمون,8946,26.0,Medina,Madaniyah,477
49,al-Hujurat,الحجرات,12,يَٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ ٱجْتَنِبُوا۟ كَثِيرًۭا مِّنَ ٱلظَّنِّ إِنَّ بَعْضَ ٱلظَّنِّ إِثْمٌۭ ۖ وَلَا تَجَسَّسُوا۟ وَلَا يَغْتَب بَّعْضُكُم بَعْضًا ۚ أَيُحِبُّ أَحَدُكُمْ أَن يَأْكُلَ لَحْمَ أَخِيهِ مَيْتًۭا فَكَرِهْتُمُوهُ ۚ وَٱتَّقُوا۟ ٱللَّهَ ۚ إِنَّ ٱللَّهَ تَوَّابٌۭ رَّحِيمٌۭ,يايها الذين ءامنوا۟ اجتنبوا۟ كثيرۭا من الظن ان بعض الظن اثمۭ ۖ ولا تجسسوا۟ ولا يغتب بعضكم بعضا ۚ ايحب احدكم ان ياكل لحم اخيه ميتۭا فكرهتموه ۚ واتقوا۟ الله ۚ ان الله توابۭ رحيمۭ,12919,26.0,Medina,Madaniyah,477
49,al-Hujurat,الحجرات,13,يَٰٓأَيُّهَا ٱلنَّاسُ إِنَّا خَلَقْنَٰكُم مِّن ذَكَرٍۢ وَأُنثَىٰ وَجَعَلْنَٰكُمْ شُعُوبًۭا وَقَبَآئِلَ لِتَعَارَفُوٓا۟ ۚ إِنَّ أَكْرَمَكُمْ عِندَ ٱللَّهِ أَتْقَىٰكُمْ ۚ إِنَّ ٱللَّهَ عَلِيمٌ خَبِيرٌۭ,يايها الناس انا خلقنكم من ذكرۢ وانثي وجعلنكم شعوبۭا وقبائل لتعارفوا۟ ۚ ان اكرمكم عند الله اتقيكم ۚ ان الله عليم خبيرۭ,6375,26.0,Medina,Madaniyah,477
49,al-Hujurat,الحجرات,14,۞ قَالَتِ ٱلْأَعْرَابُ ءَامَنَّا ۖ قُل لَّمْ تُؤْمِنُوا۟ وَلَٰكِن قُولُوٓا۟ أَسْلَمْنَا وَلَمَّا يَدْخُلِ ٱلْإِيمَٰنُ فِى قُلُوبِكُمْ ۖ وَإِن تُطِيعُوا۟ ٱللَّهَ وَرَسُولَهُۥ لَا يَلِتْكُم مِّنْ أَعْمَٰلِكُمْ شَيْـًٔا ۚ إِنَّ ٱللَّهَ غَفُورٌۭ رَّحِيمٌ,۞ قالت الاعراب ءامنا ۖ قل لم تؤمنوا۟ ولكن قولوا۟ اسلمنا ولما يدخل الايمن في قلوبكم ۖ وان تطيعوا۟ الله ورسولهۥ لا يلتكم من اعملكم شيا ۚ ان الله غفورۭ رحيم,6918,26.0,Medina,Madaniyah,477
49,al-Hujurat,الحجرات,15,إِنَّمَا ٱلْمُؤْمِنُونَ ٱلَّذِينَ ءَامَنُوا۟ بِٱللَّهِ وَرَسُولِهِۦ ثُمَّ لَمْ يَرْتَابُوا۟ وَجَٰهَدُوا۟ بِأَمْوَٰلِهِمْ وَأَنفُسِهِمْ فِى سَبِيلِ ٱللَّهِ ۚ أُو۟لَٰٓئِكَ هُمُ ٱلصَّٰدِقُونَ,انما المؤمنون الذين ءامنوا۟ بالله ورسولهۦ ثم لم يرتابوا۟ وجهدوا۟ بامولهم وانفسهم في سبيل الله ۚ او۟لئك هم الصدقون,3836,26.0,Medina,Madaniyah,477
49,al-Hujurat,الحجرات,16,قُلْ أَتُعَلِّمُونَ ٱللَّهَ بِدِينِكُمْ وَٱللَّهُ يَعْلَمُ مَا فِى ٱلسَّمَٰوَٰتِ وَمَا فِى ٱلْأَرْضِ ۚ وَٱللَّهُ بِكُلِّ شَىْءٍ عَلِيمٌۭ,قل اتعلمون الله بدينكم والله يعلم ما في السموت وما في الارض ۚ والله بكل شيء عليمۭ,3563,26.0,Medina,Madaniyah,477
49,al-Hujurat,الحجرات,17,يَمُنُّونَ عَلَيْكَ أَنْ أَسْلَمُوا۟ ۖ قُل لَّا تَمُنُّوا۟ عَلَىَّ إِسْلَٰمَكُم ۖ بَلِ ٱللَّهُ يَمُنُّ عَلَيْكُمْ أَنْ هَدَىٰكُمْ لِلْإِيمَٰنِ إِن كُنتُمْ صَٰدِقِينَ,يمنون عليك ان اسلموا۟ ۖ قل لا تمنوا۟ علي اسلمكم ۖ بل الله يمن عليكم ان هديكم للايمن ان كنتم صدقين,2908,26.0,Medina,Madaniyah,477
49,al-Hujurat,الحجرات,18,إِنَّ ٱللَّهَ يَعْلَمُ غَيْبَ ٱلسَّمَٰوَٰتِ وَٱلْأَرْضِ ۚ وَٱللَّهُ بَصِيرٌۢ بِمَا تَعْمَلُونَ,ان الله يعلم غيب السموت والارض ۚ والله بصيرۢ بما تعملون,3867,26.0,Medina,Madaniyah,477
50,Qaf,ق,0,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ,بسم الله الرحمن الرحيم,786,,Mecca,Makkiyah,479
50,Qaf,ق,1,قٓ ۚ وَٱلْقُرْءَانِ ٱلْمَجِيدِ,ق ۚ والقرءان المجيد,577,26.0,Mecca,Makkiyah,479
50,Qaf,ق,2,بَلْ عَجِبُوٓا۟ أَن جَآءَهُم مُّنذِرٌۭ مِّنْهُمْ فَقَالَ ٱلْكَٰفِرُونَ هَٰذَا شَىْءٌ عَجِيبٌ,بل عجبوا۟ ان جاءهم منذرۭ منهم فقال الكفرون هذا شيء عجيب,3040,26.0,Mecca,Makkiyah,479
50,Qaf,ق,3,أَءِذَا مِتْنَا وَكُنَّا تُرَابًۭا ۖ ذَٰلِكَ رَجْعٌۢ بَعِيدٌۭ,اءذا متنا وكنا ترابۭا ۖ ذلك رجعۢ بعيدۭ,2984,26.0,Mecca,Makkiyah,479
50,Qaf,ق,4,قَدْ عَلِمْنَا مَا تَنقُصُ ٱلْأَرْضُ مِنْهُمْ ۖ وَعِندَنَا كِتَٰبٌ حَفِيظٌۢ,قد علمنا ما تنقص الارض منهم ۖ وعندنا كتب حفيظۢ,3744,26.0,Mecca,Makkiyah,479
50,Qaf,ق,5,بَلْ كَذَّبُوا۟ بِٱلْحَقِّ لَمَّا جَآءَهُمْ فَهُمْ فِىٓ أَمْرٍۢ مَّرِيجٍ,بل كذبوا۟ بالحق لما جاءهم فهم في امرۢ مريج,1732,26.0,Mecca,Makkiyah,479
50,Qaf,ق,6,أَفَلَمْ يَنظُرُوٓا۟ إِلَى ٱلسَّمَآءِ فَوْقَهُمْ كَيْفَ بَنَيْنَٰهَا وَزَيَّنَّٰهَا وَمَا لَهَا مِن فُرُوجٍۢ,افلم ينظروا۟ الي السماء فوقهم كيف بنينها وزينها وما لها من فروجۢ,2492,26.0,Mecca,Makkiyah,479
50,Qaf,ق,7,وَٱلْأَرْضَ مَدَدْنَٰهَا وَأَلْقَيْنَا فِيهَا رَوَٰسِىَ وَأَنۢبَتْنَا فِيهَا مِن كُلِّ زَوْجٍۭ بَهِيجٍۢ,والارض مددنها والقينا فيها روسي وانۢبتنا فيها من كل زوجۭ بهيجۢ,2494,26.0,Mecca,Makkiyah,479
50,Qaf,ق,8,تَبْصِرَةًۭ وَذِكْرَىٰ لِكُلِّ عَبْدٍۢ مُّنِيبٍۢ,تبصرهۭ وذكري لكل عبدۢ منيبۢ,1891,26.0,Mecca,Makkiyah,479
50,Qaf,ق,9,وَنَزَّلْنَا مِنَ ٱلسَّمَآءِ مَآءًۭ مُّبَٰرَكًۭا فَأَنۢبَتْنَا بِهِۦ جَنَّٰتٍۢ وَحَبَّ ٱلْحَصِيدِ,ونزلنا من السماء ماءۭ مبركۭا فانۢبتنا بهۦ جنتۢ وحب الحصيد,1875,26.0,Mecca,Makkiyah,479
50,Qaf,ق,10,وَٱلنَّخْلَ بَاسِقَٰتٍۢ لَّهَا طَلْعٌۭ نَّضِيدٌۭ,والنخل باسقتۢ لها طلعۭ نضيدۭ,2289,26.0,Mecca,Makkiyah,479
50,Qaf,ق,11,رِّزْقًۭا لِّلْعِبَادِ ۖ وَأَحْيَيْنَا بِهِۦ بَلْدَةًۭ مَّيْتًۭا ۚ كَذَٰلِكَ ٱلْخُرُوجُ,رزقۭا للعباد ۖ واحيينا بهۦ بلدهۭ ميتۭا ۚ كذلك الخروج,2640,26.0,Mecca,Makkiyah,479
50,Qaf,ق,12,كَذَّبَتْ قَبْلَهُمْ قَوْمُ نُوحٍۢ وَأَصْحَٰبُ ٱلرَّسِّ وَثَمُودُ,كذبت قبلهم قوم نوحۢ واصحب الرس وثمود,2463,26.0,Mecca,Makkiyah,479
50,Qaf,ق,13,وَعَادٌۭ وَفِرْعَوْنُ وَإِخْوَٰنُ لُوطٍۢ,وعادۭ وفرعون واخون لوطۢ,1201,26.0,Mecca,Makkiyah,479
50,Qaf,ق,14,وَأَصْحَٰبُ ٱلْأَيْكَةِ وَقَوْمُ تُبَّعٍۢ ۚ كُلٌّۭ كَذَّبَ ٱلرُّسُلَ فَحَقَّ وَعِيدِ,واصحب الايكه وقوم تبعۢ ۚ كلۭ كذب الرسل فحق وعيد,2169,26.0,Mecca,Makkiyah,479
50,Qaf,ق,15,أَفَعَيِينَا بِٱلْخَلْقِ ٱلْأَوَّلِ ۚ بَلْ هُمْ فِى لَبْسٍۢ مِّنْ خَلْقٍۢ جَدِيدٍۢ,افعيينا بالخلق الاول ۚ بل هم في لبسۢ من خلقۢ جديدۢ,2153,26.0,Mecca,Makkiyah,479
50,Qaf,ق,16,وَلَقَدْ خَلَقْنَا ٱلْإِنسَٰنَ وَنَعْلَمُ مَا تُوَسْوِسُ بِهِۦ نَفْسُهُۥ ۖ وَنَحْنُ أَقْرَبُ إِلَيْهِ مِنْ حَبْلِ ٱلْوَرِيدِ,ولقد خلقنا الانسن ونعلم ما توسوس بهۦ نفسهۥ ۖ ونحن اقرب اليه من حبل الوريد,2928,26.0,Mecca,Makkiyah,479
50,Qaf,ق,17,إِذْ يَتَلَقَّى ٱلْمُتَلَقِّيَانِ عَنِ ٱلْيَمِينِ وَعَنِ ٱلشِّمَالِ قَعِيدٌۭ,اذ يتلقي المتلقيان عن اليمين وعن الشمال قعيدۭ,2886,26.0,Mecca,Makkiyah,479
50,Qaf,ق,18,مَّا يَلْفِظُ مِن قَوْلٍ إِلَّا لَدَيْهِ رَقِيبٌ عَتِيدٌۭ,ما يلفظ من قول الا لديه رقيب عتيدۭ,2164,26.0,Mecca,Makkiyah,479
50,Qaf,ق,19,وَجَآءَتْ سَكْرَةُ ٱلْمَوْتِ بِٱلْحَقِّ ۖ ذَٰلِكَ مَا كُنتَ مِنْهُ تَحِيدُ,وجاءت سكره الموت بالحق ۖ ذلك ما كنت منه تحيد,3092,26.0,Mecca,Makkiyah,479
50,Qaf,ق,20,وَنُفِخَ فِى ٱلصُّورِ ۚ ذَٰلِكَ يَوْمُ ٱلْوَعِيدِ,ونفخ في الصور ۚ ذلك يوم الوعيد,2080,26.0,Mecca,Makkiyah,479
50,Qaf,ق,21,وَجَآءَتْ كُلُّ نَفْسٍۢ مَّعَهَا سَآئِقٌۭ وَشَهِيدٌۭ,وجاءت كل نفسۢ معها سائقۭ وشهيدۭ,1253,26.0,Mecca,Makkiyah,479
50,Qaf,ق,22,لَّقَدْ كُنتَ فِى غَفْلَةٍۢ مِّنْ هَٰذَا فَكَشَفْنَا عَنكَ غِطَآءَكَ فَبَصَرُكَ ٱلْيَوْمَ حَدِيدٌۭ,لقد كنت في غفلهۢ من هذا فكشفنا عنك غطاءك فبصرك اليوم حديدۭ,4812,26.0,Mecca,Makkiyah,479
50,Qaf,ق,23,وَقَالَ قَرِينُهُۥ هَٰذَا مَا لَدَىَّ عَتِيدٌ,وقال قرينهۥ هذا ما لدي عتيد,1777,26.0,Mecca,Makkiyah,479
50,Qaf,ق,24,أَلْقِيَا فِى جَهَنَّمَ كُلَّ كَفَّارٍ عَنِيدٍۢ,القيا في جهنم كل كفار عنيدۢ,815,26.0,Mecca,Makkiyah,479
50,Qaf,ق,25,مَّنَّاعٍۢ لِّلْخَيْرِ مُعْتَدٍۢ مُّرِيبٍ,مناعۢ للخير معتدۢ مريب,1797,26.0,Mecca,Makkiyah,479
50,Qaf,ق,26,ٱلَّذِى جَعَلَ مَعَ ٱللَّهِ إِلَٰهًا ءَاخَرَ فَأَلْقِيَاهُ فِى ٱلْعَذَابِ ٱلشَّدِيدِ,الذي جعل مع الله الها ءاخر فالقياه في العذاب الشديد,3329,26.0,Mecca,Makkiyah,479
50,Qaf,ق,27,۞ قَالَ قَرِينُهُۥ رَبَّنَا مَآ أَطْغَيْتُهُۥ وَلَٰكِن كَانَ فِى ضَلَٰلٍۭ بَعِيدٍۢ,۞ قال قرينهۥ ربنا ما اطغيتهۥ ولكن كان في ضللۭ بعيدۢ,3428,26.0,Mecca,Makkiyah,479
50,Qaf,ق,28,قَالَ لَا تَخْتَصِمُوا۟ لَدَىَّ وَقَدْ قَدَّمْتُ إِلَيْكُم بِٱلْوَعِيدِ,قال لا تختصموا۟ لدي وقد قدمت اليكم بالوعيد,2621,26.0,Mecca,Makkiyah,479
